1669,0.2145,1.80E+18,936.45
1670,0.221,1.86E+18,936.67
1671,0.2182,1.84E+18,936.89
1672,0.2109,1.78E+18,937.11
1673,0.2157,1.82E+18,937.32
1674,0.2151,1.81E+18,937.53
1675,0.213,1.80E+18,937.75
1676,0.2108,1.78E+18,937.96
1677,0.2117,1.79E+18,938.17
1678,0.2085,1.76E+18,938.38
1679,0.2124,1.80E+18,938.59
1680,0.205,1.73E+18,938.8
1681,0.1939,1.64E+18,939
1682,0.2031,1.72E+18,939.2
1683,0.2085,1.77E+18,939.4
1684,0.1974,1.67E+18,939.61
1685,0.2126,1.80E+18,939.81
1686,0.2097,1.78E+18,940.02
1687,0.2042,1.74E+18,940.23
1688,0.2095,1.78E+18,940.44
1689,0.2066,1.76E+18,940.65
1690,0.2046,1.74E+18,940.85
1691,0.1925,1.64E+18,941.05
1692,0.2065,1.76E+18,941.25
1693,0.2107,1.80E+18,941.46
1694,0.2042,1.74E+18,941.66
1695,0.2091,1.78E+18,941.87
1696,0.2086,1.78E+18,942.08
1697,0.1805,1.54E+18,942.28
1698,0.2068,1.77E+18,942.47
1699,0.2049,1.75E+18,942.67
1700,0.1992,1.70E+18,942.88
1702,0.2034,1.74E+18,943.28
1705,0.1972,1.69E+18,943.88
1710,0.1874,1.61E+18,944.84
1715,0.1891,1.63E+18,945.78
1720,0.1864,1.61E+18,946.72
1725,0.1776,1.54E+18,947.63
1730,0.1736,1.51E+18,948.51
1735,0.1611,1.41E+18,949.35
1740,0.1677,1.47E+18,950.17
1745,0.1544,1.36E+18,950.97
1750,0.1652,1.46E+18,951.77
1755,0.1526,1.35E+18,952.57
1760,0.1595,1.41E+18,953.35
1765,0.1325,1.18E+18,954.08
1770,0.1413,1.26E+18,954.76
1775,0.1145,1.02E+18,955.4
1780,0.1002,8.98E+17,955.94
1785,0.0768,6.90E+17,956.38
1790,0.0886,7.99E+17,956.79
1795,0.0468,4.23E+17,957.13
1800,0.0317,2.88E+17,957.33
1805,0.0148,1.34E+17,957.44
1810,0.0097,8.81E+16,957.51
1815,0.0033,2.99E+16,957.54
1820,0.001,9.02E+15,957.55
1825,0.0013,1.17E+16,957.55
1830,0,4.78E+13,957.56
1835,0,5.91E+13,957.56
1840,0,5.79E+11,957.56
1845,0,5.80E+13,957.56
1850,0,2.79E+13,957.56
1855,0,2.64E+12,957.56
1860,0,1.04E+14,957.56
1865,0,1.59E+14,957.56
1870,0,2.50E+09,957.56
1875,0,4.25E+09,957.56
1880,0.0001,7.31E+14,957.56
1885,0,4.15E+14,957.56
1890,0.0002,2.12E+15,957.56
1895,0.0001,1.23E+15,957.56
1900,0,8.22E+12,957.56
1905,0,5.42E+12,957.56
1910,0,2.21E+14,957.56
1915,0,1.92E+14,957.56
1920,0.0004,4.34E+15,957.56
1925,0.0009,9.05E+15,957.56
1930,0.0006,5.35E+15,957.57
1935,0.0036,3.49E+16,957.58
1940,0.0033,3.20E+16,957.6
1945,0.0108,1.06E+17,957.63
1950,0.0167,1.64E+17,957.7
1955,0.01,9.85E+16,957.77
1960,0.0218,2.16E+17,957.85
1965,0.0285,2.82E+17,957.97
1970,0.0487,4.83E+17,958.16
1975,0.0677,6.73E+17,958.46
1980,0.0753,7.51E+17,958.81
1985,0.0828,8.28E+17,959.21
1990,0.0854,8.55E+17,959.63
1995,0.081,8.13E+17,960.04
2000,0.038,3.83E+17,960.34
2005,0.015,1.51E+17,960.47
2010,0.0396,4.01E+17,960.61
2015,0.0266,2.70E+17,960.78
2020,0.0449,4.56E+17,960.96
2025,0.0738,7.52E+17,961.25
2030,0.0846,8.65E+17,961.65
2035,0.0961,9.85E+17,962.1
2040,0.0895,9.19E+17,962.56
2045,0.0908,9.35E+17,963.01
2050,0.0677,6.99E+17,963.41
2055,0.0547,5.66E+17,963.72
2060,0.069,7.16E+17,964.03
2065,0.0617,6.41E+17,964.35
2070,0.0655,6.82E+17,964.67
2075,0.0772,8.07E+17,965.03
2080,0.0866,9.06E+17,965.44
2085,0.0849,8.91E+17,965.87
2090,0.0888,9.35E+17,966.3
2095,0.0895,9.44E+17,966.75
2100,0.0859,9.08E+17,967.18
2105,0.0929,9.84E+17,967.63
2110,0.0894,9.50E+17,968.09
2115,0.0914,9.73E+17,968.54
2120,0.0873,9.32E+17,968.99
2125,0.0884,9.45E+17,969.42
2130,0.0895,9.60E+17,969.87
2135,0.0898,9.65E+17,970.32
2140,0.0905,9.75E+17,970.77
2145,0.0892,9.64E+17,971.22
2150,0.0844,9.13E+17,971.65
2155,0.0846,9.18E+17,972.07
2160,0.0839,9.13E+17,972.5
2165,0.0761,8.29E+17,972.9
2170,0.0818,8.93E+17,973.29
2175,0.0802,8.78E+17,973.7
2180,0.0816,8.95E+17,974.1
2185,0.0743,8.18E+17,974.49
2190,0.0788,8.69E+17,974.87
2195,0.0788,8.70E+17,975.27
2200,0.071,7.86E+17,975.64
2205,0.0738,8.19E+17,976
2210,0.0791,8.80E+17,976.39
2215,0.0761,8.48E+17,976.77
2220,0.0775,8.66E+17,977.16
2225,0.0752,8.43E+17,977.54
2230,0.0756,8.48E+17,977.92
2235,0.0741,8.34E+17,978.29
2240,0.0729,8.22E+17,978.66
2245,0.0706,7.98E+17,979.02
2250,0.0717,8.12E+17,979.37
2255,0.0675,7.66E+17,979.72
2260,0.0667,7.59E+17,980.06
2265,0.0679,7.75E+17,980.39
2270,0.0647,7.39E+17,980.72
2275,0.0638,7.31E+17,981.05
2280,0.0661,7.59E+17,981.37
2285,0.0629,7.24E+17,981.69
2290,0.063,7.27E+17,982.01
2295,0.0611,7.06E+17,982.32
2300,0.0587,6.79E+17,982.62
2305,0.059,6.85E+17,982.91
2310,0.0637,7.41E+17,983.22
2315,0.058,6.76E+17,983.52
2320,0.0519,6.06E+17,983.8
2325,0.0561,6.56E+17,984.07
2330,0.0567,6.65E+17,984.35
2335,0.0578,6.79E+17,984.63
2340,0.0457,5.38E+17,984.89
2345,0.0513,6.05E+17,985.14
2350,0.0414,4.90E+17,985.37
2355,0.0473,5.61E+17,985.59
2360,0.0501,5.95E+17,985.83
2365,0.0493,5.87E+17,986.08
2370,0.0307,3.67E+17,986.28
2375,0.044,5.26E+17,986.47
2380,0.0424,5.08E+17,986.68
2385,0.0307,3.69E+17,986.87
2390,0.037,4.45E+17,987.04
2395,0.0405,4.88E+17,987.23
2400,0.044,5.32E+17,987.44
2405,0.0335,4.06E+17,987.63
2410,0.0337,4.09E+17,987.8
2415,0.0272,3.31E+17,987.96
2420,0.0265,3.23E+17,988.09
2425,0.033,4.03E+17,988.24
2430,0.045,5.50E+17,988.43
2435,0.0148,1.82E+17,988.58
2440,0.0431,5.30E+17,988.73
2445,0.0207,2.55E+17,988.89
2450,0.0136,1.67E+17,988.97
2455,0.0248,3.06E+17,989.07
2460,0.0333,4.12E+17,989.21
2465,0.0241,2.99E+17,989.36
2470,0.0167,2.07E+17,989.46
2475,0.0164,2.04E+17,989.54
2480,0.008,1.00E+17,989.6
2485,0.0056,7.00E+16,989.64
2490,0.0035,4.39E+16,989.66
2495,0.0029,3.60E+16,989.68
2500,0.007,8.87E+16,989.7
2505,0.0015,1.91E+16,989.72
2510,0.0022,2.79E+16,989.73
2515,0.0005,6.55E+15,989.74
2520,0.0004,4.69E+15,989.74
2525,0,5.25E+14,989.74
2530,0,8.08E+12,989.74
2535,0,2.23E+12,989.74
2540,0,4.81E+12,989.74
2545,0,6.87E+08,989.74
2550,0,3.61E+06,989.74
2555,0,1.34E+10,989.74
2560,0,3.99E+08,989.74
2565,0,2.05E+05,989.74
2570,0,1.97E+01,989.74
2575,0,1.39E-08,989.74
2580,0,4.95E-03,989.74
2585,0,2.23E-15,989.74
2590,0,7.12E-12,989.74
2595,0,2.98E-14,989.74
2600,0,5.86E-09,989.74
2605,0,7.59E-16,989.74
2610,0,7.79E-15,989.74
2615,0,1.47E-18,989.74
2620,0,7.43E-10,989.74
2625,0,5.10E-09,989.74
2630,0,3.70E-26,989.74
2635,0,5.16E+03,989.74
2640,0,1.56E+03,989.74
2645,0,1.20E+01,989.74
2650,0,1.90E+00,989.74
2655,0,1.75E-08,989.74
2660,0,3.48E-06,989.74
2665,0,1.49E-18,989.74
2670,0,0.00E+00,989.74
2675,0,0.00E+00,989.74
2680,0,0.00E+00,989.74
2685,0,0.00E+00,989.74
2690,0,1.38E-10,989.74
2695,0,9.64E-14,989.74
2700,0,0.00E+00,989.74
2705,0,3.98E-23,989.74
2710,0,1.53E-16,989.74
2715,0,5.25E-07,989.74
2720,0,7.65E-26,989.74
2725,0,9.98E-03,989.74
2730,0,8.32E+00,989.74
2735,0,7.54E-02,989.74
2740,0,3.21E-08,989.74
2745,0,1.81E-04,989.74
2750,0,2.30E-09,989.74
2755,0,9.30E-25,989.74
2760,0,0.00E+00,989.74
2765,0,3.72E-08,989.74
2770,0,1.17E-04,989.74
2775,0,5.57E-19,989.74
2780,0,6.71E-15,989.74
2785,0,5.43E-08,989.74
2790,0,1.70E+03,989.74
2795,0,5.08E+03,989.74
2800,0,2.32E+07,989.74
2805,0,9.50E+05,989.74
2810,0,5.68E+09,989.74
2815,0,4.05E+09,989.74
2820,0,2.91E+08,989.74
2825,0,2.50E+12,989.74
2830,0,5.54E+13,989.74
2835,0,3.03E+09,989.74
2840,0,2.80E+12,989.74
2845,0,5.79E+14,989.74
2850,0,1.66E+13,989.74
2855,0,6.43E+12,989.74
2860,0,3.64E+14,989.74
2865,0.0002,2.41E+15,989.74
2870,0,9.09E+13,989.74
2875,0.0004,5.65E+15,989.74
2880,0.0002,3.57E+15,989.75
2885,0.0005,6.57E+15,989.75
2890,0.0002,2.70E+15,989.75
2895,0.0027,3.87E+16,989.76
2900,0.0008,1.18E+16,989.76
2905,0.0001,1.62E+15,989.77
2910,0.0027,3.98E+16,989.77
2915,0.0013,1.84E+16,989.78
2920,0.0029,4.24E+16,989.79
2925,0.0011,1.59E+16,989.8
2930,0.0059,8.66E+16,989.82
2935,0.0065,9.56E+16,989.85
2940,0.0016,2.40E+16,989.87
2945,0.0014,2.14E+16,989.88
2950,0.0052,7.74E+16,989.9
2955,0.0023,3.47E+16,989.92
2960,0.0046,6.83E+16,989.93
2965,0.0074,1.11E+17,989.96
2970,0.0004,5.25E+15,989.98
2975,0.0009,1.28E+16,989.99
2980,0.0013,2.00E+16,989.99
2985,0.0069,1.04E+17,990.01
2990,0.0103,1.54E+17,990.05
2995,0.0043,6.43E+16,990.09
3000,0.0078,1.18E+17,990.12
3005,0.0029,4.36E+16,990.15
3010,0.0068,1.04E+17,990.17
3015,0.0055,8.41E+16,990.2
3020,0.0006,9.61E+15,990.22
3025,0.0075,1.14E+17,990.24
3030,0.0061,9.24E+16,990.27
3035,0.0025,3.81E+16,990.29
3040,0.002,3.09E+16,990.3
3045,0.0042,6.43E+16,990.32
3050,0.001,1.58E+16,990.33
3055,0.0003,4.44E+15,990.34
3060,0.0063,9.68E+16,990.35
3065,0.0029,4.48E+16,990.38
3070,0.0017,2.70E+16,990.39
3075,0.006,9.30E+16,990.41
3080,0.0036,5.60E+16,990.43
3085,0.0018,2.74E+16,990.44
3090,0.0024,3.69E+16,990.46
3095,0.0007,1.02E+16,990.46
3100,0.0044,6.85E+16,990.48
3105,0.0009,1.44E+16,990.49
3110,0.0008,1.32E+16,990.49
3115,0.0023,3.55E+16,990.5
3120,0.0098,1.54E+17,990.53
3125,0.003,4.75E+16,990.56
3130,0.0057,9.05E+16,990.58
3135,0.0114,1.80E+17,990.63
3140,0.0033,5.24E+16,990.66
3145,0.0032,5.13E+16,990.68
3150,0.0067,1.06E+17,990.71
3155,0.0056,8.93E+16,990.74
3160,0.0092,1.46E+17,990.77
3165,0.014,2.23E+17,990.83
3170,0.0125,1.99E+17,990.9
3175,0.0092,1.47E+17,990.95
3180,0.0106,1.70E+17,991
3185,0.0081,1.29E+17,991.05
3190,0.0042,6.79E+16,991.08
3195,0.0027,4.32E+16,991.1
3200,0.0004,7.04E+15,991.1
3205,0.0003,4.98E+15,991.11
3210,0.0001,2.20E+15,991.11
3215,0.0005,8.03E+15,991.11
3220,0.0016,2.60E+16,991.11
3225,0.0002,3.22E+15,991.12
3230,0.0003,5.53E+15,991.12
3235,0.0073,1.18E+17,991.14
3240,0.0037,6.09E+16,991.17
3245,0.0007,1.20E+16,991.18
3250,0.0026,4.25E+16,991.19
3255,0.0099,1.62E+17,991.22
3260,0.0012,2.00E+16,991.24
3265,0.0024,4.01E+16,991.25
3270,0.0012,2.00E+16,991.26
3275,0.0059,9.74E+16,991.28
3280,0.0029,4.72E+16,991.3
3285,0.0111,1.84E+17,991.34
3290,0.0087,1.45E+17,991.39
3295,0.0012,2.02E+16,991.41
3300,0.0018,2.95E+16,991.42
3305,0.0039,6.54E+16,991.43
3310,0.0039,6.52E+16,991.45
3315,0,2.68E+14,991.46
3320,0.0001,1.00E+15,991.46
3325,0.0035,5.87E+16,991.47
3330,0.0046,7.79E+16,991.49
3335,0.009,1.52E+17,991.53
3340,0.0035,5.80E+16,991.56
3345,0.0035,5.95E+16,991.58
3350,0.008,1.35E+17,991.6
3355,0.0036,6.11E+16,991.63
3360,0.0052,8.84E+16,991.66
3365,0.0072,1.22E+17,991.69
3370,0.0039,6.66E+16,991.71
3375,0.0084,1.43E+17,991.74
3380,0.0051,8.67E+16,991.78
3385,0.0075,1.27E+17,991.81
3390,0.0098,1.68E+17,991.85
3395,0.0095,1.63E+17,991.9
3400,0.0125,2.14E+17,991.96
3405,0.0044,7.62E+16,992
3410,0.0071,1.21E+17,992.03
3415,0.0073,1.25E+17,992.06
3420,0.0131,2.26E+17,992.11
3425,0.01,1.72E+17,992.17
3430,0.0087,1.50E+17,992.22
3435,0.0115,1.99E+17,992.27
3440,0.008,1.39E+17,992.32
3445,0.0113,1.96E+17,992.37
3450,0.0111,1.93E+17,992.42
3455,0.0083,1.44E+17,992.47
3460,0.0125,2.18E+17,992.52
3465,0.0098,1.71E+17,992.58
3470,0.0122,2.14E+17,992.63
3475,0.0109,1.91E+17,992.69
3480,0.0112,1.96E+17,992.75
3485,0.0121,2.12E+17,992.8
3490,0.0104,1.83E+17,992.86
3495,0.0122,2.15E+17,992.92
3500,0.0119,2.09E+17,992.98
3505,0.0118,2.08E+17,993.04
3510,0.0119,2.11E+17,993.1
3515,0.0115,2.03E+17,993.15
3520,0.0121,2.14E+17,993.21
3525,0.0114,2.02E+17,993.27
3530,0.0111,1.97E+17,993.33
3535,0.0094,1.68E+17,993.38
3540,0.009,1.61E+17,993.43
3545,0.0095,1.70E+17,993.47
3550,0.0105,1.88E+17,993.52
3555,0.009,1.62E+17,993.57
3560,0.0108,1.93E+17,993.62
3565,0.0108,1.94E+17,993.67
3570,0.0083,1.49E+17,993.72
3575,0.0086,1.55E+17,993.76
3580,0.0102,1.83E+17,993.81
3585,0.0091,1.65E+17,993.86
3590,0.0094,1.70E+17,993.91
3595,0.0096,1.75E+17,993.95
3600,0.0102,1.85E+17,994
3605,0.0103,1.87E+17,994.06
3610,0.0095,1.72E+17,994.1
3615,0.0094,1.72E+17,994.15
3620,0.0116,2.11E+17,994.2
3625,0.0102,1.86E+17,994.26
3630,0.0099,1.81E+17,994.31
3635,0.0103,1.88E+17,994.36
3640,0.0114,2.10E+17,994.41
3645,0.0106,1.94E+17,994.47
3650,0.0101,1.86E+17,994.52
3655,0.0109,2.01E+17,994.57
3660,0.0109,2.01E+17,994.63
3665,0.0102,1.89E+17,994.68
3670,0.0079,1.46E+17,994.73
3675,0.0048,8.91E+16,994.76
3680,0.0083,1.54E+17,994.79
3685,0.0094,1.75E+17,994.83
3690,0.0097,1.80E+17,994.88
3695,0.0101,1.88E+17,994.93
3700,0.0108,2.02E+17,994.98
3705,0.0107,2.00E+17,995.04
3710,0.0093,1.74E+17,995.09
3715,0.0092,1.72E+17,995.13
3720,0.0103,1.94E+17,995.18
3725,0.0107,2.00E+17,995.24
3730,0.0092,1.74E+17,995.29
3735,0.0086,1.61E+17,995.33
3740,0.0088,1.66E+17,995.37
3745,0.0103,1.94E+17,995.42
3750,0.0093,1.75E+17,995.47
3755,0.009,1.70E+17,995.52
3760,0.0088,1.67E+17,995.56
3765,0.0085,1.62E+17,995.6
3770,0.0091,1.73E+17,995.65
3775,0.009,1.72E+17,995.69
3780,0.0095,1.82E+17,995.74
3785,0.0088,1.67E+17,995.79
3790,0.0077,1.48E+17,995.83
3795,0.0088,1.69E+17,995.87
3800,0.0098,1.88E+17,995.92
3805,0.0093,1.78E+17,995.96
3810,0.0082,1.58E+17,996.01
3815,0.0077,1.49E+17,996.05
3820,0.0096,1.85E+17,996.09
3825,0.0095,1.83E+17,996.14
3830,0.0096,1.84E+17,996.19
3835,0.0077,1.48E+17,996.23
3840,0.0089,1.73E+17,996.27
3845,0.0088,1.70E+17,996.31
3850,0.0088,1.71E+17,996.36
3855,0.0085,1.65E+17,996.4
3860,0.008,1.55E+17,996.44
3865,0.0081,1.57E+17,996.48
3870,0.0073,1.43E+17,996.52
3875,0.0067,1.32E+17,996.56
3880,0.0065,1.27E+17,996.59
3885,0.0068,1.32E+17,996.62
3890,0.0069,1.34E+17,996.66
3895,0.0075,1.46E+17,996.69
3900,0.0079,1.55E+17,996.73
3905,0.0079,1.55E+17,996.77
3910,0.0071,1.40E+17,996.81
3915,0.007,1.37E+17,996.84
3920,0.0069,1.37E+17,996.88
3925,0.0068,1.35E+17,996.91
3930,0.007,1.39E+17,996.95
3935,0.0073,1.45E+17,996.98
3940,0.0074,1.46E+17,997.02
3945,0.0075,1.49E+17,997.06
3950,0.0076,1.51E+17,997.09
3955,0.0077,1.53E+17,997.13
3960,0.0077,1.54E+17,997.17
3965,0.0078,1.55E+17,997.21
3970,0.0077,1.53E+17,997.25
3975,0.0075,1.50E+17,997.29
3980,0.0074,1.48E+17,997.32
3985,0.0074,1.49E+17,997.36
3990,0.0074,1.48E+17,997.4
3995,0.0072,1.45E+17,997.43
4000,0.0071,1.43E+17,997.47
